Unnamed: 0,index,hid,finishm,age,besttime,class,horseweight,exweight,horseweightchg,distance,track,going,jname,tname,datediff,rating,ratechg,ind_win,ind_pla
27,77979,1,69.59,8.0,68.46,Class 1,1085.0,123,2.0,1200,TURF,GOOD,0.15746753246753248,0.24124513618677046,133.0,123.0,-1.0,0,0
29,77981,3,69.55,5.0,68.96,Class 1,1179.0,127,-5.0,1200,TURF,GOOD,0.2503209242618742,0.24124513618677046,98.0,117.0,0.0,0,0
30,77982,4,69.07,7.0,68.9,Class 1,1125.0,122,30.0,1200,TURF,GOOD,0.32205128205128203,0.3948717948717949,98.0,112.0,0.0,0,0
31,77983,5,69.22,6.0,69.0,Class 1,1044.0,115,1.0,1200,TURF,GOOD,0.17372621240024555,0.3948717948717949,67.0,107.0,-1.0,0,0
32,77984,6,68.91,5.0,68.55,Class 1,1089.0,116,12.0,1200,TURF,GOOD,0.26686807653575023,0.26277372262773724,84.0,106.0,1.0,0,1
33,77985,7,69.39,5.0,68.68,Class 1,1193.0,115,28.0,1200,TURF,GOOD,0.506429277942631,0.3948717948717949,133.0,105.0,0.0,0,0
34,77986,8,69.08,5.0,68.65,Class 1,1187.0,111,25.0,1200,TURF,GOOD,0.1568627450980392,0.2714776632302405,98.0,102.0,-2.0,0,0
35,77987,9,68.76,6.0,68.66,Class 1,1068.0,113,19.0,1200,TURF,GOOD,0.18149146451033246,0.24124513618677046,67.0,101.0,6.0,1,1
36,77988,10,70.09,5.0,69.88,Class 1,1237.0,113,11.0,1200,TURF,GOOD,0.2329345531315975,0.16493656286043828,60.0,94.0,6.0,0,0
311,78263,1,82.48,6.0,81.11,Class 1,1137.0,131,25.0,1400,TURF,GOOD TO FIRM,0.048689138576779034,0.24124513618677046,63.0,112.0,0.0,0,0
312,78264,2,81.83,4.0,81.62,Class 1,1125.0,129,21.0,1400,TURF,GOOD TO FIRM,0.2503209242618742,0.2714776632302405,63.0,108.0,2.0,1,1
313,78265,3,82.82,6.0,82.76,Class 1,1146.0,127,8.0,1400,TURF,GOOD TO FIRM,0.19781553398058246,0.2139673105497771,88.0,108.0,0.0,0,0
314,78266,4,82.27,4.0,81.6,Class 1,1232.0,127,13.0,1400,TURF,GOOD TO FIRM,0.2551813471502591,0.22641509433962265,140.0,106.0,6.0,0,0
315,78267,5,82.25,6.0,81.01,Class 1,1176.0,125,-2.0,1400,TURF,GOOD TO FIRM,0.506429277942631,0.21339139902014154,63.0,104.0,-3.0,0,0
316,78268,6,81.83,5.0,80.98,Class 1,1184.0,123,10.0,1400,TURF,GOOD TO FIRM,0.17372621240024555,0.24124513618677046,91.0,104.0,-2.0,0,1
317,78269,7,82.39,6.0,81.28,Class 1,1029.0,125,-3.0,1400,TURF,GOOD TO FIRM,0.17289719626168226,0.2635294117647059,91.0,104.0,-1.0,0,0
318,78270,8,82.51,9.0,81.31,Class 1,1068.0,124,-4.0,1400,TURF,GOOD TO FIRM,0.2329345531315975,0.21339139902014154,63.0,103.0,-1.0,0,0
319,78271,9,82.08,6.0,81.68,Class 1,1131.0,124,1.0,1400,TURF,GOOD TO FIRM,0.2316715542521994,0.26277372262773724,63.0,103.0,-1.0,0,1
320,78272,10,83.65,6.0,80.98,Class 1,1126.0,120,23.0,1400,TURF,GOOD TO FIRM,0.26518391787852863,0.22427603203943314,63.0,99.0,-3.0,0,0
321,78273,11,82.19,6.0,81.07,Class 1,1112.0,112,46.0,1400,TURF,GOOD TO FIRM,0.06962785114045618,0.2714776632302405,102.0,96.0,-1.0,0,0
2186,80138,1,83.12,5.0,80.98,Class 1,1180.0,129,2.0,1400,TURF,GOOD,0.4320666319625195,0.24124513618677046,44.0,106.0,0.0,0,0
2187,80139,2,82.24,6.0,81.28,Class 1,1035.0,128,6.0,1400,TURF,GOOD,0.2503209242618742,0.2635294117647059,44.0,105.0,1.0,0,0
2188,80140,3,82.52,5.0,83.3,Class 1,1045.0,128,34.0,1400,TURF,GOOD,0.2359550561797753,0.22641509433962265,125.0,105.0,0.0,0,0
2189,80141,4,82.13,9.0,81.27,Class 1,1074.0,127,-3.0,1400,TURF,GOOD,0.2551813471502591,0.21339139902014154,35.0,104.0,1.0,0,1
2190,80142,5,81.99,4.0,80.88,Class 1,1109.0,124,-6.0,1400,TURF,GOOD,0.506429277942631,0.3948717948717949,125.0,101.0,9.0,0,1
2191,80143,6,82.67,5.0,81.44,Class 1,1084.0,123,19.0,1400,TURF,GOOD,0.26518391787852863,0.21339139902014154,153.0,100.0,0.0,0,0
2192,80144,7,82.61,4.0,81.96,Class 1,1125.0,121,16.0,1400,TURF,GOOD,0.26686807653575023,0.2614023144996596,20.0,98.0,7.0,0,0
2193,80145,8,82.47,5.0,81.05,Class 1,1116.0,116,10.0,1400,TURF,GOOD,0.2329345531315975,0.22361477572559368,47.0,93.0,0.0,0,0
2194,80146,9,82.46,5.0,81.73,Class 1,1074.0,112,0.0,1400,TURF,GOOD,0.12080536912751677,0.2357414448669201,27.0,91.0,0.0,0,0
2195,80147,10,82.8,9.0,83.32,Class 1,1142.0,112,-2.0,1400,TURF,GOOD,0.1568627450980392,0.17221770917952886,27.0,91.0,-2.0,0,0
2196,80148,11,82.54,6.0,82.02,Class 1,1071.0,114,9.0,1400,TURF,GOOD,0.11684782608695653,0.22641509433962265,35.0,91.0,0.0,0,0
2197,80149,12,81.87,4.0,81.56,Class 1,1168.0,113,7.0,1400,TURF,GOOD,0.1288782816229117,0.26277372262773724,20.0,87.0,0.0,1,1
2198,80150,13,83.06,6.0,82.04,Class 1,1098.0,103,-6.0,1400,TURF,GOOD,0.25,0.16493656286043828,27.0,85.0,0.0,0,0
2199,80151,14,82.3,3.0,81.41,Class 1,1078.0,108,11.0,1400,TURF,GOOD,0.06962785114045618,0.2714776632302405,23.0,85.0,0.0,0,0
2292,80244,1,98.6,5.0,98.94,Class 1,1181.0,133,3.0,1650,ALL WEATHER TRACK,GOOD,0.2503209242618742,0.26277372262773724,10.0,113.0,-2.0,0,0
2294,80246,3,96.34,5.0,97.36,Class 1,1107.0,132,3.0,1650,ALL WEATHER TRACK,GOOD,0.4320666319625195,0.24124513618677046,140.0,112.0,7.0,1,1
2296,80248,5,97.22,6.0,99.9,Class 1,1134.0,127,-1.0,1650,ALL WEATHER TRACK,GOOD,0.048689138576779034,0.24124513618677046,24.0,109.0,-2.0,0,0
2301,80253,10,100.33,6.0,99.02,Class 1,1062.0,115,-1.0,1650,ALL WEATHER TRACK,GOOD,0.26686807653575023,0.2614023144996596,31.0,95.0,5.0,0,0
2304,80256,13,97.87,6.0,98.12,Class 1,1158.0,113,21.0,1650,ALL WEATHER TRACK,GOOD,0.11684782608695653,0.22641509433962265,31.0,92.0,-2.0,0,0
2305,80257,14,97.36,4.0,97.62,Class 1,1105.0,113,-5.0,1650,ALL WEATHER TRACK,GOOD,0.1288782816229117,0.26277372262773724,42.0,90.0,0.0,0,0
2617,80569,1,95.4,6.0,94.35,Class 1,1157.0,131,1.0,1600,TURF,GOOD,0.19781553398058246,0.2139673105497771,21.0,106.0,-2.0,0,0
2619,80571,3,94.83,5.0,94.0,Class 1,1040.0,132,-5.0,1600,TURF,GOOD,0.1595744680851064,0.22641509433962265,15.0,105.0,0.0,0,0
2620,80572,4,94.74,6.0,93.89,Class 1,1186.0,130,-1.0,1600,TURF,GOOD,0.2551813471502591,0.21339139902014154,59.0,103.0,-1.0,0,0
2621,80573,5,94.37,6.0,93.97,Class 1,1113.0,128,-7.0,1600,TURF,GOOD,0.26518391787852863,0.26277372262773724,21.0,101.0,-1.0,0,0
2622,80574,6,94.61,5.0,94.92,Class 1,1080.0,127,-4.0,1600,TURF,GOOD,0.2503209242618742,0.21339139902014154,15.0,100.0,0.0,0,0
2623,80575,7,94.16,6.0,95.1,Class 1,1083.0,125,-2.0,1600,TURF,GOOD,0.2329345531315975,0.2635294117647059,11.0,98.0,0.0,0,0
2624,80576,8,94.27,6.0,94.4,Class 1,1160.0,125,-4.0,1600,TURF,GOOD,0.26686807653575023,0.2763063707945598,21.0,98.0,-1.0,0,0
2626,80578,10,94.22,4.0,95.33,Class 1,1163.0,124,5.0,1600,TURF,GOOD,0.4320666319625195,0.22427603203943314,259.0,97.0,0.0,0,0
2627,80579,11,93.84,6.0,96.8,Class 1,1096.0,116,-18.0,1600,TURF,GOOD,0.06962785114045618,0.2714776632302405,50.0,94.0,-2.0,1,1
2628,80580,12,94.31,5.0,93.67,Class 1,1113.0,118,-11.0,1600,TURF,GOOD,0.12080536912751677,0.2139673105497771,21.0,93.0,-1.0,0,0
2629,80581,13,93.89,5.0,94.13,Class 1,1054.0,114,-20.0,1600,TURF,GOOD,0.17372621240024555,0.2357414448669201,15.0,89.0,-2.0,0,1
3049,81001,1,82.89,5.0,82.12,Class 1,1129.0,132,-9.0,1400,TURF,GOOD,0.1111111111111111,0.13438735177865613,22.0,111.0,0.0,0,0
3050,81002,2,83.54,6.0,82.29,Class 1,1222.0,132,35.0,1400,TURF,GOOD,0.2316715542521994,0.19189907038512616,25.0,111.0,-2.0,0,0
3051,81003,3,83.9,6.0,82.6,Class 1,1077.0,130,9.0,1400,TURF,GOOD,0.4320666319625195,0.24124513618677046,22.0,109.0,0.0,0,0
3052,81004,4,83.02,5.0,81.58,Class 1,1079.0,127,-4.0,1400,TURF,GOOD,0.34177215189873417,0.26277372262773724,25.0,106.0,-1.0,0,0
3053,81005,5,82.7,6.0,81.28,Class 1,1046.0,116,11.0,1400,TURF,GOOD,0.15746753246753248,0.2635294117647059,29.0,105.0,0.0,0,0
3054,81006,6,82.78,6.0,81.45,Class 1,1128.0,120,15.0,1400,TURF,GOOD,0.2264957264957265,0.26277372262773724,14.0,99.0,-2.0,0,0
3055,81007,7,82.8,6.0,82.76,Class 1,1157.0,125,0.0,1400,TURF,GOOD,0.0,0.2139673105497771,14.0,104.0,-2.0,0,0
3056,81008,8,83.21,9.0,81.27,Class 1,1076.0,125,2.0,1400,TURF,GOOD,0.2551813471502591,0.21339139902014154,29.0,104.0,0.0,0,0
3057,81009,9,83.36,5.0,82.52,Class 1,1034.0,125,-6.0,1400,TURF,GOOD,0.2329345531315975,0.22641509433962265,14.0,104.0,-1.0,0,0
3058,81010,10,82.25,4.0,80.88,Class 1,1129.0,124,20.0,1400,TURF,GOOD,0.506429277942631,0.3948717948717949,29.0,103.0,2.0,1,1
3061,81013,13,82.53,4.0,81.56,Class 1,1170.0,120,10.0,1400,TURF,GOOD,0.1288782816229117,0.26277372262773724,14.0,99.0,2.0,0,0
3062,81014,14,82.31,6.0,81.07,Class 1,1088.0,120,-8.0,1400,TURF,GOOD,0.3818181818181817,0.2714776632302405,14.0,99.0,5.0,0,1
4121,82073,1,68.78,6.0,67.45,Class 1,1227.0,126,19.0,1200,ALL WEATHER TRACK,WET SLOW,0.15746753246753248,0.24124513618677046,16.0,114.0,-2.0,0,0
4122,82074,2,68.9,7.0,67.85,Class 1,1135.0,128,-6.0,1200,ALL WEATHER TRACK,WET SLOW,0.32592592592592595,0.3948717948717949,60.0,109.0,-1.0,0,0
4123,82075,3,70.53,6.0,69.44,Class 1,1074.0,127,4.0,1200,ALL WEATHER TRACK,WET SLOW,0.26518391787852863,0.24124513618677046,16.0,108.0,-1.0,0,0
4124,82076,4,68.54,6.0,67.4,Class 1,1142.0,123,6.0,1200,ALL WEATHER TRACK,WET SLOW,0.506429277942631,0.3948717948717949,42.0,104.0,8.0,0,1
4125,82077,5,68.07,6.0,67.95,Class 1,1052.0,121,26.0,1200,ALL WEATHER TRACK,WET SLOW,0.2551813471502591,0.2357414448669201,246.0,102.0,-1.0,1,1
4127,82079,7,69.07,5.0,68.68,Class 1,1204.0,116,5.0,1200,ALL WEATHER TRACK,WET SLOW,0.17372621240024555,0.2714776632302405,16.0,99.0,-2.0,0,0
4128,82080,8,68.87,7.0,68.11,Class 1,1082.0,112,21.0,1200,ALL WEATHER TRACK,WET SLOW,0.19781553398058246,0.2614023144996596,42.0,95.0,0.0,0,0
4130,82082,10,68.83,7.0,67.46,Class 1,1160.0,113,-9.0,1200,ALL WEATHER TRACK,WET SLOW,0.3131749460043197,0.1735159817351598,29.0,92.0,-2.0,0,0
4131,82083,11,70.01,6.0,68.53,Class 1,1179.0,111,21.0,1200,ALL WEATHER TRACK,WET SLOW,0.1568627450980392,0.22641509433962265,60.0,90.0,-2.0,0,0
4132,82084,12,68.41,5.0,67.96,Class 1,1099.0,113,8.0,1200,ALL WEATHER TRACK,WET SLOW,0.26686807653575023,0.26277372262773724,42.0,90.0,1.0,0,1
4858,82810,1,81.49,7.0,80.99,Class 1,1108.0,133,2.0,1400,TURF,GOOD,0.1288782816229117,0.26277372262773724,10.0,114.0,0.0,0,0
4859,82811,2,81.44,7.0,81.57,Class 1,1060.0,132,-5.0,1400,TURF,GOOD,0.32592592592592595,0.26277372262773724,10.0,113.0,0.0,0,1
4860,82812,3,81.64,6.0,81.46,Class 1,1168.0,132,6.0,1400,TURF,GOOD,0.32205128205128203,0.26277372262773724,10.0,113.0,-2.0,0,0
4861,82813,4,83.47,7.0,81.75,Class 1,1178.0,128,-20.0,1400,TURF,GOOD,0.2329345531315975,0.2635294117647059,81.0,109.0,-1.0,0,0
4862,82814,5,81.67,6.0,81.64,Class 1,1060.0,124,-9.0,1400,TURF,GOOD,0.17372621240024555,0.24124513618677046,10.0,107.0,0.0,0,0
4863,82815,6,82.33,7.0,81.16,Class 1,1136.0,126,1.0,1400,TURF,GOOD,0.26518391787852863,0.3948717948717949,24.0,107.0,-2.0,0,0
4864,82816,7,81.2,4.0,81.58,Class 1,1174.0,124,-7.0,1400,TURF,GOOD,0.506429277942631,0.3948717948717949,17.0,105.0,0.0,1,1
4865,82817,8,81.9,6.0,81.01,Class 1,1179.0,120,-7.0,1400,TURF,GOOD,0.2551813471502591,0.21339139902014154,73.0,101.0,-2.0,0,0
4866,82818,9,81.43,6.0,81.28,Class 1,1044.0,118,-7.0,1400,TURF,GOOD,0.3131749460043197,0.2635294117647059,17.0,99.0,-2.0,0,1
4867,82819,10,81.48,5.0,81.73,Class 1,1054.0,114,-6.0,1400,TURF,GOOD,0.26686807653575023,0.2357414448669201,32.0,95.0,3.0,0,0
4869,82821,12,82.6,4.0,83.56,Class 1,1020.0,113,-5.0,1400,TURF,GOOD,0.2307692307692308,0.24124513618677046,17.0,90.0,0.0,0,0
5312,83264,1,100.24,5.0,99.6,Class 1,1156.0,133,13.0,1650,TURF,GOOD,0.2503209242618742,0.2714776632302405,18.0,110.0,4.0,0,0
5314,83266,3,101.64,7.0,99.89,Class 1,1204.0,129,45.0,1650,TURF,GOOD,0.4320666319625195,0.19189907038512616,49.0,106.0,-3.0,0,0
5315,83267,4,100.49,6.0,99.72,Class 1,1179.0,127,-9.0,1650,TURF,GOOD,0.2551813471502591,0.26277372262773724,18.0,104.0,-2.0,0,0
5317,83269,6,100.11,5.0,99.24,Class 1,1116.0,118,14.0,1650,TURF,GOOD,0.506429277942631,0.24124513618677046,35.0,95.0,8.0,0,1
5318,83270,7,99.83,5.0,99.93,Class 1,1064.0,116,-8.0,1650,TURF,GOOD,0.26686807653575023,0.2635294117647059,35.0,93.0,1.0,1,1
5319,83271,8,100.22,6.0,99.86,Class 1,1177.0,115,-2.0,1650,TURF,GOOD,0.2329345531315975,0.2763063707945598,31.0,92.0,-2.0,0,0
5320,83272,9,100.2,7.0,99.49,Class 1,1037.0,107,-13.0,1650,TURF,GOOD,0.15746753246753248,0.21339139902014154,35.0,91.0,-1.0,0,1
5333,83285,1,69.87,6.0,69.1,Class 1,1210.0,133,-4.0,1200,TURF,GOOD,0.4320666319625195,0.24124513618677046,24.0,110.0,-2.0,1,1
5334,83286,2,70.84,7.0,69.37,Class 1,1101.0,133,-8.0,1200,TURF,GOOD,0.32592592592592595,0.26277372262773724,24.0,110.0,3.0,0,0
5335,83287,3,70.64,7.0,69.16,Class 1,1175.0,130,-3.0,1200,TURF,GOOD,0.2503209242618742,0.2635294117647059,14.0,107.0,-2.0,0,0
5336,83288,4,70.53,7.0,69.26,Class 1,1147.0,128,11.0,1200,TURF,GOOD,0.26518391787852863,0.3948717948717949,14.0,105.0,-2.0,0,0
5337,83289,5,70.41,5.0,69.25,Class 1,1201.0,118,3.0,1200,TURF,GOOD,0.2551813471502591,0.2714776632302405,10.0,95.0,-2.0,0,0
5338,83290,6,70.25,5.0,69.78,Class 1,1099.0,117,-10.0,1200,TURF,GOOD,0.2329345531315975,0.26277372262773724,21.0,94.0,0.0,0,1
5339,83291,7,70.4,5.0,69.9,Class 1,1167.0,116,1.0,1200,TURF,GOOD,0.506429277942631,0.3948717948717949,21.0,93.0,-1.0,0,0
5340,83292,8,70.37,4.0,69.66,Class 1,1081.0,114,4.0,1200,TURF,GOOD,0.26686807653575023,0.23462783171521034,21.0,91.0,0.0,0,0
5341,83293,9,70.42,4.0,70.3,Class 1,1118.0,113,-5.0,1200,TURF,GOOD,0.18149146451033246,0.24124513618677046,24.0,90.0,0.0,0,0
5342,83294,10,70.2,5.0,69.79,Class 1,1074.0,111,-6.0,1200,TURF,GOOD,0.1568627450980392,0.2357414448669201,21.0,89.0,2.0,0,1
5343,83295,11,70.44,6.0,69.13,Class 1,1235.0,111,11.0,1200,TURF,GOOD,0.19781553398058246,0.16493656286043828,35.0,89.0,-2.0,0,0
5610,83562,1,55.16,5.0,55.71,Class 1,1148.0,133,-1.0,1000,TURF,GOOD,0.4320666319625195,0.26277372262773724,35.0,127.0,0.0,1,1
5611,83563,2,55.17,7.0,55.71,Class 1,1129.0,120,-17.0,1000,TURF,GOOD,0.506429277942631,0.2635294117647059,35.0,114.0,-1.0,0,1
5612,83564,3,55.22,6.0,55.81,Class 1,1159.0,106,-32.0,1000,TURF,GOOD,0.25,0.2614023144996596,35.0,110.0,-4.0,0,1
5613,83565,4,56.45,7.0,55.88,Class 1,1098.0,114,-3.0,1000,TURF,GOOD,0.19781553398058246,0.26277372262773724,11.0,110.0,0.0,0,0
5614,83566,5,55.35,6.0,55.49,Class 1,1176.0,116,-9.0,1000,TURF,GOOD,0.2551813471502591,0.2357414448669201,65.0,110.0,-1.0,0,0
5615,83567,6,55.51,6.0,56.43,Class 1,1065.0,111,-6.0,1000,TURF,GOOD,0.1568627450980392,0.3948717948717949,42.0,105.0,0.0,0,0
5616,83568,7,55.96,8.0,55.56,Class 1,1115.0,108,-1.0,1000,TURF,GOOD,0.06962785114045618,0.21339139902014154,35.0,92.0,0.0,0,0
5617,83569,8,55.76,6.0,55.63,Class 1,1226.0,113,-11.0,1000,TURF,GOOD,0.26686807653575023,0.2242152466367713,35.0,90.0,8.0,0,0
5832,83784,1,95.05,5.0,93.66,Class 1,1141.0,133,0.0,1600,TURF,GOOD,0.2503209242618742,0.2714776632302405,14.0,120.0,0.0,0,0
5833,83785,2,94.66,5.0,94.16,Class 1,1204.0,128,-17.0,1600,TURF,GOOD,0.4320666319625195,0.3948717948717949,42.0,115.0,5.0,0,1
5834,83786,3,94.52,7.0,93.81,Class 1,1099.0,125,-6.0,1600,TURF,GOOD,0.506429277942631,0.26277372262773724,14.0,112.0,-1.0,1,1
5835,83787,4,94.86,6.0,93.84,Class 1,1103.0,121,-9.0,1600,TURF,GOOD,0.26686807653575023,0.2714776632302405,14.0,108.0,0.0,0,1
5836,83788,5,94.91,6.0,93.98,Class 1,1070.0,112,-6.0,1600,TURF,GOOD,0.1568627450980392,0.3948717948717949,7.0,101.0,-2.0,0,0
5837,83789,6,95.25,6.0,94.05,Class 1,1134.0,111,-14.0,1600,TURF,GOOD,0.19781553398058246,0.2763063707945598,36.0,100.0,0.0,0,0
6125,84077,1,69.3,6.0,69.58,Class 1,1178.0,133,2.0,1200,TURF,GOOD,0.34177215189873417,0.2357414448669201,14.0,109.0,-1.0,0,0
6126,84078,2,69.5,6.0,69.55,Class 1,1164.0,133,-2.0,1200,TURF,GOOD,0.2503209242618742,0.26277372262773724,21.0,109.0,-2.0,0,0
6127,84079,3,69.61,7.0,68.63,Class 1,1100.0,132,2.0,1200,TURF,GOOD,0.0,0.26277372262773724,14.0,108.0,-2.0,0,0
6128,84080,4,69.7,7.0,68.37,Class 1,1179.0,129,4.0,1200,TURF,GOOD,0.16455696202531644,0.2635294117647059,25.0,105.0,-2.0,0,0
6129,84081,5,70.37,6.0,68.66,Class 1,1076.0,129,16.0,1200,TURF,GOOD,0.18149146451033246,0.24124513618677046,39.0,105.0,-2.0,0,0
6130,84082,6,68.89,4.0,68.73,Class 1,1077.0,127,-8.0,1200,TURF,GOOD,0.26518391787852863,0.25961538461538464,35.0,103.0,1.0,1,1
6131,84083,7,69.29,4.0,68.46,Class 1,1195.0,127,-8.0,1200,TURF,GOOD,0.506429277942631,0.2635294117647059,49.0,103.0,0.0,0,1
6132,84084,8,69.75,7.0,68.9,Class 1,1142.0,123,-3.0,1200,TURF,GOOD,0.1568627450980392,0.3948717948717949,14.0,101.0,-4.0,0,0
6133,84085,9,69.3,4.0,69.65,Class 1,1081.0,121,-10.0,1200,TURF,GOOD,0.26686807653575023,0.3948717948717949,11.0,97.0,7.0,0,0
6134,84086,10,70.16,7.0,70.18,Class 1,1141.0,116,-8.0,1200,TURF,GOOD,0.17372621240024555,0.24124513618677046,123.0,94.0,0.0,0,0
6135,84087,11,69.29,5.0,68.65,Class 1,1199.0,117,-2.0,1200,TURF,GOOD,0.2551813471502591,0.2714776632302405,25.0,93.0,-2.0,0,1
6136,84088,12,69.46,8.0,69.03,Class 1,1112.0,106,-3.0,1200,TURF,GOOD,0.25,0.21339139902014154,14.0,92.0,0.0,0,0
6253,84205,3,110.51,6.0,108.52,Class 1,1226.0,121,15.0,1800,TURF,GOOD TO YIELDING,0.18149146451033246,0.2714776632302405,24.0,112.0,-2.0,0,0
6254,84206,4,110.41,5.0,108.62,Class 1,1148.0,119,-8.0,1800,TURF,GOOD TO YIELDING,0.2503209242618742,0.2714776632302405,28.0,110.0,0.0,0,0
6255,84207,5,110.17,6.0,108.52,Class 1,1163.0,115,-7.0,1800,TURF,GOOD TO YIELDING,0.19781553398058246,0.2139673105497771,24.0,108.0,0.0,0,0
6256,84208,6,109.9,5.0,108.63,Class 1,1135.0,114,-11.0,1800,TURF,GOOD TO YIELDING,0.2329345531315975,0.2357414448669201,77.0,105.0,1.0,0,1
6257,84209,7,109.99,6.0,108.96,Class 1,1120.0,114,-2.0,1800,TURF,GOOD TO YIELDING,0.11684782608695653,0.13438735177865613,17.0,105.0,-3.0,0,0
6258,84210,8,110.35,5.0,108.69,Class 1,1102.0,113,7.0,1800,TURF,GOOD TO YIELDING,0.13793103448275862,0.2635294117647059,17.0,102.0,0.0,0,0
6259,84211,9,109.46,5.0,110.26,Class 1,1073.0,113,9.0,1800,TURF,GOOD TO YIELDING,0.26686807653575023,0.2635294117647059,28.0,100.0,7.0,1,1
6260,84212,10,111.36,6.0,109.41,Class 1,1068.0,111,-2.0,1800,TURF,GOOD TO YIELDING,0.1568627450980392,0.3948717948717949,10.0,100.0,-1.0,0,0
6261,84213,11,109.96,7.0,110.12,Class 1,1028.0,103,-9.0,1800,TURF,GOOD TO YIELDING,0.25,0.21339139902014154,28.0,91.0,0.0,0,1
6673,84625,3,68.87,6.0,69.44,Class 1,1070.0,126,-6.0,1200,ALL WEATHER TRACK,GOOD,0.21557719054242006,0.24124513618677046,17.0,103.0,-2.0,0,0
6677,84629,7,68.65,7.0,68.57,Class 1,1143.0,113,2.0,1200,ALL WEATHER TRACK,GOOD,0.17372621240024555,0.24124513618677046,17.0,92.0,-2.0,0,1
6678,84630,8,68.35,5.0,67.96,Class 1,1095.0,115,2.0,1200,ALL WEATHER TRACK,GOOD,0.26686807653575023,0.26277372262773724,24.0,92.0,-1.0,1,1
7000,84952,1,80.77,5.0,81.41,Class 1,1149.0,128,1.0,1400,TURF,GOOD TO FIRM,0.2503209242618742,0.2714776632302405,24.0,109.0,-1.0,0,1
7001,84953,2,81.5,6.0,81.07,Class 1,1089.0,122,-5.0,1400,TURF,GOOD TO FIRM,0.06962785114045618,0.2714776632302405,13.0,108.0,0.0,0,0
7002,84954,3,80.95,4.0,81.96,Class 1,1133.0,124,16.0,1400,TURF,GOOD TO FIRM,0.21557719054242006,0.2614023144996596,27.0,105.0,0.0,0,0
7003,84955,4,81.16,4.0,81.56,Class 1,1152.0,124,-24.0,1400,TURF,GOOD TO FIRM,0.4320666319625195,0.26277372262773724,13.0,105.0,0.0,0,0
7004,84956,5,80.9,6.0,81.76,Class 1,1114.0,113,-3.0,1400,TURF,GOOD TO FIRM,0.25,0.13438735177865613,10.0,104.0,1.0,0,1
7005,84957,6,80.52,3.0,82.42,Class 1,1165.0,118,-10.0,1400,TURF,GOOD TO FIRM,0.506429277942631,0.26277372262773724,19.0,99.0,8.0,1,1
7562,85514,1,111.22,5.0,108.62,Class 1,1145.0,133,-4.0,1800,TURF,GOOD,0.2503209242618742,0.2714776632302405,18.0,110.0,1.0,0,0
7563,85515,2,111.26,5.0,108.63,Class 1,1130.0,128,-5.0,1800,TURF,GOOD,0.506429277942631,0.2357414448669201,42.0,105.0,0.0,0,0
7564,85516,3,111.33,6.0,108.42,Class 1,1163.0,119,-4.0,1800,TURF,GOOD,0.26686807653575023,0.26277372262773724,10.0,96.0,-3.0,0,0
7565,85517,4,110.99,5.0,109.24,Class 1,1082.0,119,11.0,1800,TURF,GOOD,0.21557719054242006,0.24124513618677046,21.0,96.0,0.0,0,1
7567,85519,6,111.18,5.0,108.34,Class 1,1131.0,111,2.0,1800,TURF,GOOD,0.1568627450980392,0.3948717948717949,31.0,89.0,-2.0,0,0
7568,85520,7,111.12,5.0,110.57,Class 1,1116.0,113,6.0,1800,TURF,GOOD,0.1288782816229117,0.2763063707945598,21.0,89.0,0.0,0,1
7570,85522,9,111.58,6.0,111.83,Class 1,1106.0,111,-8.0,1800,TURF,GOOD,0.19781553398058246,0.2763063707945598,21.0,87.0,0.0,0,0
